2016-07-11 10:29:00,789,¼ÇÂ¼Êý£º7369Ìõ
2016-07-11 10:29:32,450,(changesave|836610901,WFTS.Bool.Rd.b0.697,1):(ok)
2016-07-11 10:29:32,450,(changesave|836610901,WFTS.Bool.Rd.b0.345,1):(ok)
2016-07-11 10:29:32,643,(changesave|836610901,WFTS.Bool.Rd.b0.833,1):(ok)
2016-07-11 10:29:32,659,(changesave|836610901,WFTS.Bool.Rd.b0.062,1):(ok)
2016-07-11 10:29:32,753,(changesave|836610901,WFTS.Bool.Rd.b0.565,1):(ok)
2016-07-11 10:29:32,799,(changesave|836610901,WFTS.Bool.Rd.b0.698,1):(ok)
2016-07-11 10:29:32,799,(changesave|836610901,WFTS.Bool.Rd.b0.346,1):(ok)
2016-07-11 10:29:32,987,(changesave|836610901,WFTS.Bool.Rd.b0.834,1):(ok)
2016-07-11 10:29:33,003,(changesave|836610901,WFTS.Bool.Rd.b0.063,1):(ok)
2016-07-11 10:29:33,096,(changesave|836610901,WFTS.Bool.Rd.b0.566,1):(ok)
2016-07-11 10:29:33,159,(changesave|836610901,WFTS.Bool.Rd.b0.347,1):(ok)
2016-07-11 10:29:33,159,(changesave|836610901,WFTS.Bool.Rd.b0.699,1):(ok)
2016-07-11 10:29:33,346,(changesave|836610901,WFTS.Bool.Rd.b0.835,1):(ok)
2016-07-11 10:29:33,346,(changesave|836610901,WFTS.Bool.Rd.b0.064,1):(ok)
2016-07-11 10:29:33,456,(changesave|836610901,WFTS.Bool.Rd.b0.567,1):(ok)
2016-07-11 10:29:33,499,(changesave|836610901,WFTS.Bool.Rd.b0.700,1):(ok)
2016-07-11 10:29:33,499,(changesave|836610901,WFTS.Bool.Rd.b0.348,1):(ok)
2016-07-11 10:29:33,701,(changesave|836610901,WFTS.Bool.Rd.b0.065,1):(ok)
2016-07-11 10:29:33,701,(changesave|836610901,WFTS.Bool.Rd.b0.836,1):(ok)
2016-07-11 10:29:33,810,(changesave|836610901,WFTS.Bool.Rd.b0.568,1):(ok)
2016-07-11 10:29:33,841,(changesave|836610901,WFTS.Bool.Rd.b0.701,1):(ok)
2016-07-11 10:29:33,841,(changesave|836610901,WFTS.Bool.Rd.b0.349,1):(ok)
2016-07-11 10:29:34,060,(changesave|836610901,WFTS.Bool.Rd.b0.066,1):(ok)
2016-07-11 10:29:34,060,(changesave|836610901,WFTS.Bool.Rd.b0.837,1):(ok)
2016-07-11 10:29:34,169,(changesave|836610901,WFTS.Bool.Rd.b0.569,1):(ok)
2016-07-11 10:29:34,185,(changesave|836610901,WFTS.Bool.Rd.b0.350,1):(ok)
2016-07-11 10:29:34,185,(changesave|836610901,WFTS.Bool.Rd.b0.703,1):(ok)
2016-07-11 10:29:34,435,(changesave|836610901,WFTS.Bool.Rd.b0.838,1):(ok)
2016-07-11 10:29:34,435,(changesave|836610901,WFTS.Bool.Rd.b0.067,1):(ok)
